USNWR Rank,file date,Hospital,MS-DRG,MS-DRG TITLE,"DE-IDENTIFIED
MIN","DE-IDENTIFIED
MAX","Aetna Commercial A  VW
RATE","Aetna Commercial P
RATE","Aetna VHAN A VW
RATE","Aetna VHAN P
RATE","Aetna AWH A VW
RATE","Aetna AWH P
RATE","Aetna TN Preferred A VW
RATE","Aetna TN Preferred B
RATE","BLUE CROSS BLUE SHIELD OF TENNESSEE - P VUMC
RATE","CIGNA VUMCAO
RATE","HUMANA VUMCP
RATE","HUMANA VUMC
RATE","UNITED HEALTHCARE Comm
A",Aetna TRANSPLANT RATES MIN,Aetna TRANSPLANT RATES MAX,Humana NTN TRANSPLANT RATES MIN,Humana NTN TRANSPLANT RATES MAX,Optum TRANSPLANT RATES MIN,Optum TRANSPLANT RATES MAX,Wellcare of TN @100% TRANSPLANT RATES,BCBS MA @105% TRANSPLANT RATES,BCBS DSNP @105% TRANSPLANT RATES,VA CCN @100% TRANSPLANT RATES,Humana MA @ 100% TRANSPLANT RATES
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,67,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,"$6,651.46 ","$44,383.32 ","$21,763.61 ","$28,373.76 ","$15,706.22 ","$20,705.14 ","$15,502.50 ","$20,434.46 ","$19,230.68 ","$25,072.96 ","$36,340.56 ","$22,247.98 ","$30,640.95 ","$23,597.73 ","$24,886.34 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,68,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,"$4,030.28 ","$21,561.31 ","$13,575.14 ","$17,698.25 ","$9,796.82 ","$12,914.91 ","$9,669.75 ","$12,746.08 ","$11,995.21 ","$15,639.36 ","$17,654.16 ","$13,877.27 ","$19,112.42 ","$14,719.18 ","$15,522.95 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,"$2,528.98 ","$17,100.03 ","$12,009.25 ","$15,656.75 ","$8,666.75 ","$11,425.18 ","$8,554.34 ","$11,275.82 ","$10,611.56 ","$13,835.36 ","$11,077.88 ","$12,276.52 ","$16,907.80 ","$13,021.32 ","$13,732.38 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,"$4,358.43 ","$36,466.73 ","$25,610.36 ","$33,388.86 ","$18,482.31 ","$24,364.80 ","$18,242.58 ","$24,046.28 ","$22,629.72 ","$29,504.64 ","$19,091.57 ","$26,180.34 ","$36,056.78 ","$27,768.66 ","$29,285.03 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,"$3,958.24 ","$21,987.93 ","$15,441.99 ","$20,132.10 ","$11,144.07 ","$14,690.97 ","$10,999.53 ","$14,498.92 ","$13,644.79 ","$17,790.08 ","$17,338.58 ","$15,785.66 ","$21,740.75 ","$16,743.36 ","$17,657.67 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,72,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,"$3,218.28 ","$17,217.22 ","$11,781.62 ","$15,359.99 ","$8,502.48 ","$11,208.62 ","$8,392.20 ","$11,062.09 ","$10,410.43 ","$13,573.12 ","$14,097.26 ","$12,043.83 ","$16,587.32 ","$12,774.51 ","$13,472.09 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,73,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,"$6,124.20 ","$32,763.44 ","$22,142.48 ","$28,867.70 ","$15,979.64 ","$21,065.58 ","$15,772.37 ","$20,790.19 ","$19,565.45 ","$25,509.44 ","$26,826.34 ","$22,635.28 ","$31,174.36 ","$24,008.53 ","$25,319.57 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,74,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,"$3,006.33 ","$22,153.26 ","$15,558.10 ","$20,283.47 ","$11,227.86 ","$14,801.43 ","$11,082.23 ","$14,607.93 ","$13,747.38 ","$17,923.84 ","$13,168.85 ","$15,904.35 ","$21,904.22 ","$16,869.25 ","$17,790.43 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,75,VIRAL MENINGITIS WITH CC/MCC,"$3,387.46 ","$35,370.38 ","$24,840.40 ","$32,385.04 ","$17,926.65 ","$23,632.28 ","$17,694.13 ","$23,323.34 ","$21,949.37 ","$28,617.60 ","$14,838.37 ","$25,393.24 ","$34,972.76 ","$26,933.81 ","$28,404.59 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,76,VIRAL MENINGITIS WITHOUT CC/MCC,"$2,124.14 ","$21,337.52 ","$14,985.21 ","$19,536.59 ","$10,814.42 ","$14,256.40 ","$10,674.15 ","$14,070.03 ","$13,241.17 ","$17,263.84 ","$9,304.52 ","$15,318.72 ","$21,097.65 ","$16,248.08 ","$17,135.34 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,77,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,"$5,803.96 ","$33,323.42 ","$23,402.84 ","$30,510.85 ","$16,889.20 ","$22,264.63 ","$16,670.14 ","$21,973.57 ","$20,679.12 ","$26,961.44 ","$25,423.53 ","$23,923.68 ","$32,948.81 ","$25,375.10 ","$26,760.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,78,HYPERTENSIVE ENCEPHALOPATHY WITH CC,"$3,484.14 ","$20,643.60 ","$14,497.87 ","$18,901.23 ","$10,462.73 ","$13,792.77 ","$10,327.02 ","$13,612.46 ","$12,810.55 ","$16,702.40 ","$15,261.86 ","$14,820.53 ","$20,411.53 ","$15,719.67 ","$16,578.08 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,79,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,"$3,139.26 ","$16,794.50 ","$11,103.32 ","$14,475.68 ","$8,012.97 ","$10,563.31 ","$7,909.04 ","$10,425.22 ","$9,811.07 ","$12,791.68 ","$13,751.14 ","$11,350.44 ","$15,632.35 ","$12,039.05 ","$12,696.47 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,80,NONTRAUMATIC STUPOR AND COMA WITH MCC,"$3,911.76 ","$45,507.28 ","$31,959.48 ","$41,666.36 ","$23,064.30 ","$30,405.13 ","$22,765.14 ","$30,007.65 ","$28,239.91 ","$36,819.20 ","$17,134.98 ","$32,670.76 ","$44,995.70 ","$34,652.85 ","$36,545.15 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,81,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,"$2,209.66 ","$16,793.32 ","$11,793.84 ","$15,375.92 ","$8,511.30 ","$11,220.25 ","$8,400.90 ","$11,073.57 ","$10,421.23 ","$13,587.20 ","$9,679.14 ","$12,056.32 ","$16,604.53 ","$12,787.76 ","$13,486.07 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,82,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,"$10,543.07 ","$59,193.51 ","$34,496.99 ","$44,974.58 ","$24,895.55 ","$32,819.23 ","$24,572.64 ","$32,390.19 ","$30,482.09 ","$39,742.56 ","$48,466.98 ","$35,264.75 ","$48,568.25 ","$37,404.21 ","$39,446.75 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,83,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,"$5,709.14 ","$30,542.91 ","$20,497.15 ","$26,722.64 ","$14,792.24 ","$19,500.27 ","$14,600.38 ","$19,245.34 ","$18,111.61 ","$23,613.92 ","$25,008.19 ","$20,953.33 ","$28,857.90 ","$22,224.54 ","$23,438.16 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,84,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,"$3,871.32 ","$20,710.89 ","$13,813.46 ","$18,008.95 ","$9,968.81 ","$13,141.64 ","$9,839.50 ","$12,969.84 ","$12,205.80 ","$15,913.92 ","$16,957.84 ","$14,120.89 ","$19,447.95 ","$14,977.58 ","$15,795.47 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,85,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,"$8,147.48 ","$50,171.12 ","$35,234.87 ","$45,936.57 ","$25,428.06 ","$33,521.22 ","$25,098.24 ","$33,083.00 ","$31,134.09 ","$40,592.64 ","$35,689.04 ","$36,019.05 ","$49,607.11 ","$38,204.27 ","$40,290.50 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,"$5,235.04 ","$28,006.58 ","$19,446.09 ","$25,352.35 ","$14,033.72 ","$18,500.33 ","$13,851.70 ","$18,258.48 ","$17,182.88 ","$22,403.04 ","$22,931.47 ","$19,878.88 ","$27,378.12 ","$21,084.90 ","$22,236.29 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,87,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,"$2,816.69 ","$18,764.14 ","$13,177.94 ","$17,180.40 ","$9,510.17 ","$12,537.03 ","$9,386.81 ","$12,373.13 ","$11,644.24 ","$15,181.76 ","$12,338.16 ","$13,471.22 ","$18,553.20 ","$14,288.50 ","$15,068.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,88,CONCUSSION WITH MCC,"$5,919.23 ","$31,744.15 ","$22,293.73 ","$29,064.88 ","$16,088.78 ","$21,209.47 ","$15,880.10 ","$20,932.20 ","$19,699.09 ","$25,683.68 ","$25,928.46 ","$22,789.89 ","$31,387.30 ","$24,172.52 ","$25,492.51 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,89,CONCUSSION WITH CC,"$3,660.76 ","$23,084.28 ","$16,211.95 ","$21,135.92 ","$11,699.73 ","$15,423.48 ","$11,547.98 ","$15,221.85 ","$14,325.14 ","$18,677.12 ","$16,035.54 ","$16,572.76 ","$22,824.78 ","$17,578.20 ","$18,538.10 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,90,CONCUSSION WITHOUT CC/MCC,"$2,407.66 ","$18,594.46 ","$13,058.78 ","$17,025.05 ","$9,424.17 ","$12,423.66 ","$9,301.93 ","$12,261.25 ","$11,538.95 ","$15,044.48 ","$10,546.48 ","$13,349.41 ","$18,385.43 ","$14,159.30 ","$14,932.50 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,"$7,052.41 ","$37,729.18 ","$25,190.25 ","$32,841.14 ","$18,179.12 ","$23,965.11 ","$17,943.33 ","$23,651.82 ","$22,258.50 ","$29,020.64 ","$30,892.23 ","$25,750.87 ","$35,465.30 ","$27,313.14 ","$28,804.63 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,"$4,297.08 ","$22,988.62 ","$15,064.65 ","$19,640.15 ","$10,871.75 ","$14,331.98 ","$10,730.74 ","$14,144.62 ","$13,311.36 ","$17,355.36 ","$18,822.82 ","$15,399.92 ","$21,209.49 ","$16,334.21 ","$17,226.18 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,93,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,"$3,627.11 ","$22,369.45 ","$11,935.92 ","$15,561.15 ","$8,613.83 ","$11,355.41 ","$8,502.11 ","$11,206.97 ","$10,546.77 ","$13,750.88 ","$18,315.86 ","$12,201.56 ","$16,804.56 ","$12,941.81 ","$13,648.53 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,94,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,"$16,962.94 ","$101,386.14 ","$55,502.87 ","$72,360.45 ","$40,054.93 ","$52,803.48 ","$39,535.39 ","$52,113.19 ","$49,043.22 ","$63,942.56 ","$83,013.83 ","$56,738.12 ","$78,142.39 ","$60,180.34 ","$63,466.62 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,95,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,"$9,498.65 ","$54,556.52 ","$38,314.72 ","$49,951.84 ","$27,650.70 ","$36,451.27 ","$27,292.06 ","$35,974.75 ","$33,855.49 ","$44,140.80 ","$41,607.70 ","$39,167.44 ","$53,943.22 ","$41,543.67 ","$43,812.25 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,96,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITHOUT CC/MCC,"$5,873.68 ","$50,717.12 ","$35,618.33 ","$46,436.49 ","$25,704.79 ","$33,886.02 ","$25,371.38 ","$33,443.04 ","$31,472.92 ","$41,034.40 ","$25,728.93 ","$36,411.04 ","$50,146.97 ","$38,620.04 ","$40,728.97 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,97,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,"$10,332.04 ","$81,630.31 ","$57,328.47 ","$74,740.53 ","$41,372.42 ","$54,540.29 ","$40,835.79 ","$53,827.29 ","$50,656.35 ","$66,045.76 ","$45,258.24 ","$58,604.35 ","$80,712.65 ","$62,159.79 ","$65,554.17 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,98,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,"$6,307.34 ","$45,918.41 ","$32,248.22 ","$42,042.80 ","$23,272.67 ","$30,679.82 ","$22,970.81 ","$30,278.75 ","$28,495.04 ","$37,151.84 ","$27,628.52 ","$32,965.93 ","$45,402.21 ","$34,965.92 ","$36,875.31 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,99,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITHOUT CC/MCC,"$3,262.90 ","$30,395.47 ","$21,346.55 ","$27,830.02 ","$15,405.23 ","$20,308.36 ","$15,205.42 ","$20,042.87 ","$18,862.15 ","$24,592.48 ","$14,292.72 ","$21,821.63 ","$30,053.77 ","$23,145.52 ","$24,409.43 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,100,SEIZURES WITH MCC,"$4,511.35 ","$40,756.42 ","$28,622.99 ","$37,316.49 ","$20,656.44 ","$27,230.90 ","$20,388.52 ","$26,874.92 ","$25,291.73 ","$32,975.36 ","$25,690.25 ","$29,260.01 ","$40,298.25 ","$31,035.17 ","$32,729.92 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,101,SEIZURES WITHOUT MCC,"$2,433.69 ","$19,294.91 ","$13,550.70 ","$17,666.38 ","$9,779.18 ","$12,891.66 ","$9,652.33 ","$12,723.13 ","$11,973.61 ","$15,611.20 ","$13,859.05 ","$13,852.28 ","$19,078.00 ","$14,692.68 ","$15,495.00 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,102,HEADACHES WITH MCC,"$3,552.93 ","$25,052.93 ","$17,594.52 ","$22,938.41 ","$12,697.49 ","$16,738.81 ","$12,532.80 ","$16,519.98 ","$15,546.80 ","$20,269.92 ","$15,563.18 ","$17,986.10 ","$24,771.29 ","$19,077.29 ","$20,119.05 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,103,HEADACHES WITHOUT MCC,"$2,317.96 ","$18,015.83 ","$12,652.41 ","$16,495.26 ","$9,130.91 ","$12,037.06 ","$9,012.47 ","$11,879.70 ","$11,179.87 ","$14,576.32 ","$10,153.53 ","$12,934.00 ","$17,813.31 ","$13,718.69 ","$14,467.83 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,113,ORBITAL PROCEDURES WITH CC/MCC,"$6,572.74 ","$47,678.23 ","$33,484.13 ","$43,654.08 ","$24,164.60 ","$31,855.62 ","$23,851.17 ","$31,439.18 ","$29,587.11 ","$38,575.68 ","$28,791.08 ","$34,229.34 ","$47,142.24 ","$36,305.98 ","$38,288.55 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,114,ORBITAL PROCEDURES WITHOUT CC/MCC,"$4,783.72 ","$31,443.96 ","$22,082.90 ","$28,790.02 ","$15,936.64 ","$21,008.90 ","$15,729.93 ","$20,734.25 ","$19,512.80 ","$25,440.80 ","$20,954.51 ","$22,574.37 ","$31,090.48 ","$23,943.93 ","$25,251.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,"$5,391.22 ","$31,613.63 ","$22,202.06 ","$28,945.38 ","$16,022.63 ","$21,122.26 ","$15,814.81 ","$20,846.14 ","$19,618.10 ","$25,578.08 ","$23,615.56 ","$22,696.19 ","$31,258.24 ","$24,073.13 ","$25,387.70 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,116,INTRAOCULAR PROCEDURES WITH CC/MCC,"$8,764.65 ","$92,213.07 ","$28,677.98 ","$37,388.19 ","$20,696.13 ","$27,283.22 ","$20,427.69 ","$26,926.56 ","$25,340.32 ","$33,038.72 ","$75,503.02 ","$29,316.23 ","$40,375.68 ","$31,094.80 ","$32,792.81 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,117,INTRAOCULAR PROCEDURES WITHOUT CC/MCC,"$3,876.90 ","$22,599.19 ","$15,871.28 ","$20,691.77 ","$11,453.87 ","$15,099.37 ","$11,305.31 ","$14,901.98 ","$14,024.11 ","$18,284.64 ","$16,982.28 ","$16,224.50 ","$22,345.14 ","$17,208.82 ","$18,148.54 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,"$2,233.36 ","$25,857.79 ","$18,159.77 ","$23,675.34 ","$13,105.42 ","$17,276.57 ","$12,935.43 ","$17,050.71 ","$16,046.26 ","$20,921.12 ","$9,782.98 ","$18,563.93 ","$25,567.11 ","$19,690.17 ","$20,765.40 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,122,ACUTE MAJOR EYE INFECTIONS WITHOUT CC/MCC,"$1,769.49 ","$14,004.58 ","$9,835.33 ","$12,822.56 ","$7,097.90 ","$9,356.99 ","$7,005.83 ","$9,234.67 ","$8,690.66 ","$11,330.88 ","$7,751.05 ","$10,054.22 ","$13,847.15 ","$10,664.20 ","$11,246.54 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,123,NEUROLOGICAL EYE DISORDERS,"$2,467.62 ","$16,647.57 ","$11,691.49 ","$15,242.48 ","$8,437.43 ","$11,122.87 ","$8,327.99 ","$10,977.46 ","$10,330.78 ","$13,469.28 ","$10,809.12 ","$11,951.69 ","$16,460.42 ","$12,676.78 ","$13,369.03 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,124,OTHER DISORDERS OF THE EYE WITH MCC,"$3,621.26 ","$30,428.10 ","$21,369.47 ","$27,859.90 ","$15,421.77 ","$20,330.16 ","$15,221.74 ","$20,064.39 ","$18,882.40 ","$24,618.88 ","$15,862.48 ","$21,845.06 ","$30,086.03 ","$23,170.37 ","$24,435.64 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,"$2,135.29 ","$18,172.46 ","$12,762.41 ","$16,638.66 ","$9,210.29 ","$12,141.70 ","$9,090.82 ","$11,982.98 ","$11,277.06 ","$14,703.04 ","$9,353.38 ","$13,046.44 ","$17,968.17 ","$13,837.95 ","$14,593.60 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,135,SINUS AND MASTOID PROCEDURES WITH CC/MCC,"$5,376.34 ","$46,564.47 ","$32,701.95 ","$42,634.33 ","$23,600.12 ","$31,111.48 ","$23,294.01 ","$30,704.77 ","$28,895.96 ","$37,674.56 ","$71,937.99 ","$33,429.75 ","$46,041.01 ","$35,457.88 ","$37,394.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,136,SINUS AND MASTOID PROCEDURES WITHOUT CC/MCC,"$3,998.67 ","$27,310.89 ","$19,180.27 ","$25,005.79 ","$13,841.89 ","$18,247.44 ","$13,662.35 ","$18,008.89 ","$16,947.99 ","$22,096.80 ","$61,004.67 ","$19,607.14 ","$27,003.87 ","$20,796.68 ","$21,932.33 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,137,MOUTH PROCEDURES WITH CC/MCC,"$6,353.16 ","$36,737.03 ","$22,435.80 ","$29,250.11 ","$16,191.32 ","$21,344.63 ","$15,981.31 ","$21,065.60 ","$19,824.63 ","$25,847.36 ","$38,749.15 ","$22,935.13 ","$31,587.32 ","$24,326.57 ","$25,654.97 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,138,MOUTH PROCEDURES WITHOUT CC/MCC,"$1,330.00 ","$31,400.78 ","$12,880.04 ","$16,792.02 ","$9,295.18 ","$12,253.62 ","$9,174.61 ","$12,093.43 ","$11,381.01 ","$14,838.56 ","$30,770.07 ","$13,166.69 ","$18,133.78 ","$13,965.50 ","$14,728.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,139,SALIVARY GLAND PROCEDURES,"$5,049.12 ","$27,011.94 ","$18,741.82 ","$24,434.18 ","$13,525.47 ","$17,830.31 ","$13,350.04 ","$17,597.22 ","$16,560.57 ","$21,591.68 ","$31,042.89 ","$19,158.94 ","$26,386.58 ","$20,321.28 ","$21,430.97 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,"$18,501.83 ","$86,589.99 ","$60,811.63 ","$79,281.61 ","$43,886.12 ","$57,854.04 ","$43,316.89 ","$57,097.73 ","$53,734.12 ","$70,058.56 ","$16,739.99 ","$62,165.03 ","$85,616.58 ","$65,936.49 ","$69,537.10 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,"$10,260.46 ","$48,019.75 ","$33,723.98 ","$43,966.78 ","$24,337.69 ","$32,083.81 ","$24,022.02 ","$31,664.38 ","$29,799.04 ","$38,852.00 ","$23,550.41 ","$34,474.53 ","$47,479.93 ","$36,566.05 ","$38,562.82 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,"$7,477.70 ","$34,996.23 ","$24,577.64 ","$32,042.47 ","$17,737.02 ","$23,382.30 ","$17,506.96 ","$23,076.63 ","$21,717.19 ","$28,314.88 ","$17,515.71 ","$25,124.63 ","$34,602.81 ","$26,648.90 ","$28,104.13 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC","$13,775.74 ","$64,471.54 ","$45,277.97 ","$59,030.00 ","$32,675.90 ","$43,075.87 ","$32,252.07 ","$42,512.75 ","$40,008.34 ","$52,162.88 ","$30,079.86 ","$46,285.66 ","$63,746.77 ","$49,093.75 ","$51,774.62 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC","$8,136.32 ","$38,078.63 ","$26,742.39 ","$34,864.71 ","$19,299.26 ","$25,441.77 ","$19,048.94 ","$25,109.17 ","$23,630.00 ","$30,808.80 ","$25,710.61 ","$27,337.56 ","$37,650.56 ","$28,996.09 ","$30,579.48 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC","$5,640.35 ","$26,397.27 ","$18,538.64 ","$24,169.28 ","$13,378.84 ","$17,637.01 ","$13,205.31 ","$17,406.44 ","$16,381.04 ","$21,357.60 ","$22,117.07 ","$18,951.23 ","$26,100.52 ","$20,100.97 ","$21,198.63 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC","$9,189.76 ","$77,427.75 ","$31,059.67 ","$40,493.25 ","$22,414.93 ","$29,549.08 ","$22,124.19 ","$29,162.79 ","$27,444.82 ","$35,782.56 ","$63,396.97 ","$31,750.92 ","$43,728.85 ","$33,677.20 ","$35,516.22 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC","$5,912.87 ","$32,681.38 ","$19,876.90 ","$25,914.01 ","$14,344.63 ","$18,910.19 ","$14,158.57 ","$18,662.98 ","$17,563.55 ","$22,899.36 ","$26,759.15 ","$20,319.28 ","$27,984.66 ","$21,552.02 ","$22,728.92 ",,,,,,,,,,,
